station_id,stationname,date,daytype,rides
40430,Clinton-Forest Park,1/5/2019,A,862
40440,California-Cermak,1/5/2019,A,641
40450,95th/Dan Ryan,1/5/2019,A,5613
40460,Merchandise Mart,1/5/2019,A,1489
40470,Racine,1/5/2019,A,728
40480,Cicero-Lake,1/5/2019,A,754
40490,Grand/Milwaukee,1/5/2019,A,1379
40510,Garfield-South Elevated,1/5/2019,A,356
40520,Foster,1/5/2019,A,322
40530,Diversey,1/5/2019,A,2650
40540,Wilson,1/5/2019,A,3799
40550,Irving Park-O'Hare,1/5/2019,A,2055
40560,Jackson/State,1/5/2019,A,2569
40570,California/Milwaukee,1/5/2019,A,2691
40580,54th/Cermak,1/5/2019,A,1001
40590,Damen/Milwaukee,1/5/2019,A,3762
40600,Kostner,1/5/2019,A,265
40610,Ridgeland,1/5/2019,A,410
40630,Clark/Division,1/5/2019,A,5237
40650,North/Clybourn,1/5/2019,A,4440
40660,Armitage,1/5/2019,A,2140
40670,Western/Milwaukee,1/5/2019,A,2201
40680,Adams/Wabash,1/5/2019,A,2079
40690,Dempster,1/5/2019,A,513
40700,Laramie,1/5/2019,A,652
40710,Chicago/Franklin,1/5/2019,A,2440
40720,East 63rd-Cottage Grove,1/5/2019,A,456
40730,Washington/Wells,1/5/2019,A,851
40740,Western-Cermak,1/5/2019,A,539
40750,Harlem-O'Hare,1/5/2019,A,1184
40760,Granville,1/5/2019,A,2195
40770,Lawrence,1/5/2019,A,1981
40780,Central Park,1/5/2019,A,635
40790,Monroe/Dearborn,1/5/2019,A,1905
40800,Sedgwick,1/5/2019,A,1895
40810,Medical Center,1/5/2019,A,773
40820,Rosemont,1/5/2019,A,2813
40830,18th,1/5/2019,A,916
40840,South Boulevard,1/5/2019,A,346
40850,Library,1/5/2019,A,1133
40870,Francisco,1/5/2019,A,758
40880,Thorndale,1/5/2019,A,1739
40890,O'Hare Airport,1/5/2019,A,8161
40900,Howard,1/5/2019,A,3294
40910,63rd-Dan Ryan,1/5/2019,A,2056
40920,Pulaski-Forest Park,1/5/2019,A,1408
40930,Midway Airport,1/5/2019,A,3376
40940,Halsted/63rd,1/5/2019,A,257
40960,Pulaski-Orange,1/5/2019,A,2021
40970,Cicero-Forest Park,1/5/2019,A,850
40980,Harlem-Forest Park,1/5/2019,A,585
40990,69th,1/5/2019,A,3338
41000,Cermak-Chinatown,1/5/2019,A,3675
41010,Rockwell,1/5/2019,A,862
41020,Logan Square,1/5/2019,A,3725
41030,Polk,1/5/2019,A,570
41040,Kedzie-Cermak,1/5/2019,A,502
41050,Linden,1/5/2019,A,384
41060,Ashland-Orange,1/5/2019,A,769
41070,Kedzie-Lake,1/5/2019,A,747
41080,47th-South Elevated,1/5/2019,A,529
41090,Monroe/State,1/5/2019,A,3080
41120,35-Bronzeville-IIT,1/5/2019,A,582
41130,Halsted-Orange,1/5/2019,A,980
41140,King Drive,1/5/2019,A,282
41150,Kedzie-Midway,1/5/2019,A,1604
41160,Clinton-Lake,1/5/2019,A,1029
41170,Garfield-Dan Ryan,1/5/2019,A,2047
41180,Kedzie-Brown,1/5/2019,A,1222
41190,Jarvis,1/5/2019,A,1066
41200,Argyle,1/5/2019,A,2156
41210,Wellington,1/5/2019,A,1231
41220,Fullerton,1/5/2019,A,6275
41230,47th-Dan Ryan,1/5/2019,A,1889
41240,Addison-O'Hare,1/5/2019,A,1183
41250,Central-Evanston,1/5/2019,A,325
41260,Austin-Lake,1/5/2019,A,917
41270,43rd,1/5/2019,A,461
41280,Jefferson Park,1/5/2019,A,2976
41290,Kimball,1/5/2019,A,2320
41300,Loyola,1/5/2019,A,2673
41310,Paulina,1/5/2019,A,1475
41320,Belmont-North Main,1/5/2019,A,7612
41330,Montrose-O'Hare,1/5/2019,A,1100
41340,LaSalle,1/5/2019,A,908
41350,Oak Park-Lake,1/5/2019,A,647
41360,California-Lake,1/5/2019,A,498
41380,Bryn Mawr,1/5/2019,A,2900
41400,Roosevelt,1/5/2019,A,6615
41410,Chicago/Milwaukee,1/5/2019,A,1420
41420,Addison-North Main,1/5/2019,A,3716
41430,87th,1/5/2019,A,2709
41440,Addison-Brown,1/5/2019,A,1026
41450,Chicago/State,1/5/2019,A,9022
41460,Irving Park-Brown,1/5/2019,A,1481
41480,Western-Brown,1/5/2019,A,2312
41490,Harrison,1/5/2019,A,1982
41500,Montrose-Brown,1/5/2019,A,1271
41510,Morgan-Lake,1/5/2019,A,1510
41660,Lake/State,1/5/2019,A,9448
41670,Conservatory,1/5/2019,A,596
41680,Oakton-Skokie,1/5/2019,A,339
41690,Cermak-McCormick Place,1/5/2019,A,671
41700,Washington/Wabash,1/5/2019,A,4830
40010,Austin-Forest Park,1/6/2019,U,554
40020,Harlem-Lake,1/6/2019,U,1381
40030,Pulaski-Lake,1/6/2019,U,813
40040,Quincy/Wells,1/6/2019,U,787
40050,Davis,1/6/2019,U,1501
40060,Belmont-O'Hare,1/6/2019,U,1588
40070,Jackson/Dearborn,1/6/2019,U,1729
40080,Sheridan,1/6/2019,U,2002
40090,Damen-Brown,1/6/2019,U,887
40100,Morse,1/6/2019,U,2205
40120,35th/Archer,1/6/2019,U,950
40130,51st,1/6/2019,U,408
40140,Dempster-Skokie,1/6/2019,U,647
40150,Pulaski-Cermak,1/6/2019,U,455
40160,LaSalle/Van Buren,1/6/2019,U,297
40170,Ashland-Lake,1/6/2019,U,681
40180,Oak Park-Forest Park,1/6/2019,U,428
40190,Sox-35th-Dan Ryan,1/6/2019,U,1714
40200,Randolph/Wabash,1/6/2019,U,0
40210,Damen-Cermak,1/6/2019,U,495
40220,Western-Forest Park,1/6/2019,U,595
40230,Cumberland,1/6/2019,U,1224
40240,79th,1/6/2019,U,3471
40250,Kedzie-Homan-Forest Park,1/6/2019,U,934
40260,State/Lake,1/6/2019,U,3405
40270,Main,1/6/2019,U,470
40280,Central-Lake,1/6/2019,U,891
40290,Ashland/63rd,1/6/2019,U,377
40300,Indiana,1/6/2019,U,298
40310,Western-Orange,1/6/2019,U,1182
40320,Division/Milwaukee,1/6/2019,U,1975
40330,Grand/State,1/6/2019,U,5928
40340,Berwyn,1/6/2019,U,1594
40350,UIC-Halsted,1/6/2019,U,925
40360,Southport,1/6/2019,U,1312
40370,Washington/Dearborn,1/6/2019,U,3777
40380,Clark/Lake,1/6/2019,U,3638
40390,Forest Park,1/6/2019,U,967
40400,Noyes,1/6/2019,U,309
40420,Cicero-Cermak,1/6/2019,U,511
40430,Clinton-Forest Park,1/6/2019,U,775
40440,California-Cermak,1/6/2019,U,426
40450,95th/Dan Ryan,1/6/2019,U,4480
40460,Merchandise Mart,1/6/2019,U,906
40470,Racine,1/6/2019,U,614
40480,Cicero-Lake,1/6/2019,U,614
40490,Grand/Milwaukee,1/6/2019,U,960
40510,Garfield-South Elevated,1/6/2019,U,251
40520,Foster,1/6/2019,U,279
40530,Diversey,1/6/2019,U,1807
40540,Wilson,1/6/2019,U,2729
40550,Irving Park-O'Hare,1/6/2019,U,1540
40560,Jackson/State,1/6/2019,U,1904
40570,California/Milwaukee,1/6/2019,U,1792
40580,54th/Cermak,1/6/2019,U,655
40590,Damen/Milwaukee,1/6/2019,U,2498
40600,Kostner,1/6/2019,U,189
40610,Ridgeland,1/6/2019,U,264
40630,Clark/Division,1/6/2019,U,4084
40650,North/Clybourn,1/6/2019,U,3279
40660,Armitage,1/6/2019,U,1418
40670,Western/Milwaukee,1/6/2019,U,1690
40680,Adams/Wabash,1/6/2019,U,1553
40690,Dempster,1/6/2019,U,442
40700,Laramie,1/6/2019,U,532
40710,Chicago/Franklin,1/6/2019,U,1390
40720,East 63rd-Cottage Grove,1/6/2019,U,379
40730,Washington/Wells,1/6/2019,U,689
40740,Western-Cermak,1/6/2019,U,349
40750,Harlem-O'Hare,1/6/2019,U,837
40760,Granville,1/6/2019,U,1701
40770,Lawrence,1/6/2019,U,1445
40780,Central Park,1/6/2019,U,446
40790,Monroe/Dearborn,1/6/2019,U,1384
40800,Sedgwick,1/6/2019,U,1372
40810,Medical Center,1/6/2019,U,688
40820,Rosemont,1/6/2019,U,2109
40830,18th,1/6/2019,U,539
40840,South Boulevard,1/6/2019,U,229
40850,Library,1/6/2019,U,894
40870,Francisco,1/6/2019,U,494
40880,Thorndale,1/6/2019,U,1337
40890,O'Hare Airport,1/6/2019,U,8691
40900,Howard,1/6/2019,U,2528
40910,63rd-Dan Ryan,1/6/2019,U,1576
40920,Pulaski-Forest Park,1/6/2019,U,1018
40930,Midway Airport,1/6/2019,U,3011
40940,Halsted/63rd,1/6/2019,U,146
40960,Pulaski-Orange,1/6/2019,U,1334
40970,Cicero-Forest Park,1/6/2019,U,645
40980,Harlem-Forest Park,1/6/2019,U,395
40990,69th,1/6/2019,U,2700
41000,Cermak-Chinatown,1/6/2019,U,2757
41010,Rockwell,1/6/2019,U,553
41020,Logan Square,1/6/2019,U,2621
41030,Polk,1/6/2019,U,363
41040,Kedzie-Cermak,1/6/2019,U,374
41050,Linden,1/6/2019,U,310
41060,Ashland-Orange,1/6/2019,U,578
41070,Kedzie-Lake,1/6/2019,U,543
41080,47th-South Elevated,1/6/2019,U,433
41090,Monroe/State,1/6/2019,U,2142
41120,35-Bronzeville-IIT,1/6/2019,U,410
41130,Halsted-Orange,1/6/2019,U,730
41140,King Drive,1/6/2019,U,215
41150,Kedzie-Midway,1/6/2019,U,1117
41160,Clinton-Lake,1/6/2019,U,732
41170,Garfield-Dan Ryan,1/6/2019,U,1609
41180,Kedzie-Brown,1/6/2019,U,886
41190,Jarvis,1/6/2019,U,835
41200,Argyle,1/6/2019,U,1617
41210,Wellington,1/6/2019,U,898
41220,Fullerton,1/6/2019,U,5460
41230,47th-Dan Ryan,1/6/2019,U,1427
41240,Addison-O'Hare,1/6/2019,U,827
41250,Central-Evanston,1/6/2019,U,361
41260,Austin-Lake,1/6/2019,U,697
41270,43rd,1/6/2019,U,346
41280,Jefferson Park,1/6/2019,U,2292
41290,Kimball,1/6/2019,U,1498
41300,Loyola,1/6/2019,U,2199
41310,Paulina,1/6/2019,U,980
41320,Belmont-North Main,1/6/2019,U,5767
41330,Montrose-O'Hare,1/6/2019,U,832
41340,LaSalle,1/6/2019,U,879
41350,Oak Park-Lake,1/6/2019,U,414
41360,California-Lake,1/6/2019,U,370
41380,Bryn Mawr,1/6/2019,U,2070
41400,Roosevelt,1/6/2019,U,8462
41410,Chicago/Milwaukee,1/6/2019,U,1052
41420,Addison-North Main,1/6/2019,U,2989
41430,87th,1/6/2019,U,2057
41440,Addison-Brown,1/6/2019,U,680
41450,Chicago/State,1/6/2019,U,6361
41460,Irving Park-Brown,1/6/2019,U,985
41480,Western-Brown,1/6/2019,U,1526
41490,Harrison,1/6/2019,U,1767
41500,Montrose-Brown,1/6/2019,U,835
41510,Morgan-Lake,1/6/2019,U,1149
41660,Lake/State,1/6/2019,U,6332
41670,Conservatory,1/6/2019,U,429
41680,Oakton-Skokie,1/6/2019,U,219
41690,Cermak-McCormick Place,1/6/2019,U,710
41700,Washington/Wabash,1/6/2019,U,2836
40010,Austin-Forest Park,1/7/2019,W,1714
40020,Harlem-Lake,1/7/2019,W,3324
40030,Pulaski-Lake,1/7/2019,W,1414
40040,Quincy/Wells,1/7/2019,W,8413
40050,Davis,1/7/2019,W,3319
40060,Belmont-O'Hare,1/7/2019,W,4226
40070,Jackson/Dearborn,1/7/2019,W,6532
40080,Sheridan,1/7/2019,W,4596
40090,Damen-Brown,1/7/2019,W,2780
40100,Morse,1/7/2019,W,3950
40120,35th/Archer,1/7/2019,W,2641
40130,51st,1/7/2019,W,947
40140,Dempster-Skokie,1/7/2019,W,1625
40150,Pulaski-Cermak,1/7/2019,W,952
40160,LaSalle/Van Buren,1/7/2019,W,3200
40170,Ashland-Lake,1/7/2019,W,2329
40180,Oak Park-Forest Park,1/7/2019,W,1669
40190,Sox-35th-Dan Ryan,1/7/2019,W,3177
40200,Randolph/Wabash,1/7/2019,W,0
40210,Damen-Cermak,1/7/2019,W,1409
40220,Western-Forest Park,1/7/2019,W,1396
40230,Cumberland,1/7/2019,W,4063
40240,79th,1/7/2019,W,5825
40250,Kedzie-Homan-Forest Park,1/7/2019,W,1686
40260,State/Lake,1/7/2019,W,10231
40270,Main,1/7/2019,W,1022
40280,Central-Lake,1/7/2019,W,1797
40290,Ashland/63rd,1/7/2019,W,977
40300,Indiana,1/7/2019,W,747
40310,Western-Orange,1/7/2019,W,3274
40320,Division/Milwaukee,1/7/2019,W,5923
40330,Grand/State,1/7/2019,W,9304
40340,Berwyn,1/7/2019,W,3017
40350,UIC-Halsted,1/7/2019,W,3029
40360,Southport,1/7/2019,W,3418
40370,Washington/Dearborn,1/7/2019,W,12854
40380,Clark/Lake,1/7/2019,W,20498
40390,Forest Park,1/7/2019,W,3029
40400,Noyes,1/7/2019,W,886
40420,Cicero-Cermak,1/7/2019,W,1046
40430,Clinton-Forest Park,1/7/2019,W,3355
40440,California-Cermak,1/7/2019,W,1226
40450,95th/Dan Ryan,1/7/2019,W,8976
40460,Merchandise Mart,1/7/2019,W,8537
40470,Racine,1/7/2019,W,2173
40480,Cicero-Lake,1/7/2019,W,1070
40490,Grand/Milwaukee,1/7/2019,W,2682
40510,Garfield-South Elevated,1/7/2019,W,771
40520,Foster,1/7/2019,W,733
40530,Diversey,1/7/2019,W,5635
40540,Wilson,1/7/2019,W,5996
40550,Irving Park-O'Hare,1/7/2019,W,3800
40560,Jackson/State,1/7/2019,W,9604
40570,California/Milwaukee,1/7/2019,W,5197
40580,54th/Cermak,1/7/2019,W,1832
40590,Damen/Milwaukee,1/7/2019,W,5772
40600,Kostner,1/7/2019,W,440
40610,Ridgeland,1/7/2019,W,1304
40630,Clark/Division,1/7/2019,W,7166
40650,North/Clybourn,1/7/2019,W,5200
40660,Armitage,1/7/2019,W,4199
40670,Western/Milwaukee,1/7/2019,W,5337
40680,Adams/Wabash,1/7/2019,W,6603
40690,Dempster,1/7/2019,W,731
40700,Laramie,1/7/2019,W,1059
40710,Chicago/Franklin,1/7/2019,W,6754
40720,East 63rd-Cottage Grove,1/7/2019,W,927
40730,Washington/Wells,1/7/2019,W,8604
40740,Western-Cermak,1/7/2019,W,1006
40750,Harlem-O'Hare,1/7/2019,W,2664
40760,Granville,1/7/2019,W,3158
40770,Lawrence,1/7/2019,W,2720
40780,Central Park,1/7/2019,W,1041
40790,Monroe/Dearborn,1/7/2019,W,7816
40800,Sedgwick,1/7/2019,W,3585
40810,Medical Center,1/7/2019,W,2679
40820,Rosemont,1/7/2019,W,5496
40830,18th,1/7/2019,W,1428
40840,South Boulevard,1/7/2019,W,749
40850,Library,1/7/2019,W,3309
40870,Francisco,1/7/2019,W,1511
40880,Thorndale,1/7/2019,W,2925
40890,O'Hare Airport,1/7/2019,W,9569
40900,Howard,1/7/2019,W,4844
40910,63rd-Dan Ryan,1/7/2019,W,2779
40920,Pulaski-Forest Park,1/7/2019,W,1667
40930,Midway Airport,1/7/2019,W,7061
40940,Halsted/63rd,1/7/2019,W,502
40960,Pulaski-Orange,1/7/2019,W,4292
40970,Cicero-Forest Park,1/7/2019,W,1136
40980,Harlem-Forest Park,1/7/2019,W,1058
40990,69th,1/7/2019,W,4426
41000,Cermak-Chinatown,1/7/2019,W,3009
41010,Rockwell,1/7/2019,W,1808
41020,Logan Square,1/7/2019,W,6931
41030,Polk,1/7/2019,W,2950
41040,Kedzie-Cermak,1/7/2019,W,931
41050,Linden,1/7/2019,W,783
41060,Ashland-Orange,1/7/2019,W,1416
41070,Kedzie-Lake,1/7/2019,W,1333
41080,47th-South Elevated,1/7/2019,W,943
41090,Monroe/State,1/7/2019,W,9902
41120,35-Bronzeville-IIT,1/7/2019,W,1262
41130,Halsted-Orange,1/7/2019,W,2076
41140,King Drive,1/7/2019,W,455
41150,Kedzie-Midway,1/7/2019,W,3023
41160,Clinton-Lake,1/7/2019,W,4394
41170,Garfield-Dan Ryan,1/7/2019,W,2713
41180,Kedzie-Brown,1/7/2019,W,1826
41190,Jarvis,1/7/2019,W,1323
41200,Argyle,1/7/2019,W,2767
41210,Wellington,1/7/2019,W,3145
41220,Fullerton,1/7/2019,W,13606
41230,47th-Dan Ryan,1/7/2019,W,2530
41240,Addison-O'Hare,1/7/2019,W,2790
41250,Central-Evanston,1/7/2019,W,746
41260,Austin-Lake,1/7/2019,W,1716
41270,43rd,1/7/2019,W,898
41280,Jefferson Park,1/7/2019,W,5709
41290,Kimball,1/7/2019,W,3791
41300,Loyola,1/7/2019,W,3509
41310,Paulina,1/7/2019,W,2764
41320,Belmont-North Main,1/7/2019,W,10912
41330,Montrose-O'Hare,1/7/2019,W,2521
41340,LaSalle,1/7/2019,W,2563
41350,Oak Park-Lake,1/7/2019,W,1441
41360,California-Lake,1/7/2019,W,1018
41380,Bryn Mawr,1/7/2019,W,4310
41400,Roosevelt,1/7/2019,W,8948
41410,Chicago/Milwaukee,1/7/2019,W,3549
41420,Addison-North Main,1/7/2019,W,5939
41430,87th,1/7/2019,W,3530
41440,Addison-Brown,1/7/2019,W,2544
41450,Chicago/State,1/7/2019,W,11560
41460,Irving Park-Brown,1/7/2019,W,3180
41480,Western-Brown,1/7/2019,W,3770
41490,Harrison,1/7/2019,W,3040
41500,Montrose-Brown,1/7/2019,W,2514
41510,Morgan-Lake,1/7/2019,W,3171
41660,Lake/State,1/7/2019,W,19556
41670,Conservatory,1/7/2019,W,773
41680,Oakton-Skokie,1/7/2019,W,838
41690,Cermak-McCormick Place,1/7/2019,W,1243
41700,Washington/Wabash,1/7/2019,W,9318
40010,Austin-Forest Park,1/8/2019,W,1868
40020,Harlem-Lake,1/8/2019,W,3454
40030,Pulaski-Lake,1/8/2019,W,1536
40040,Quincy/Wells,1/8/2019,W,8579
40050,Davis,1/8/2019,W,3612
40060,Belmont-O'Hare,1/8/2019,W,4612
40070,Jackson/Dearborn,1/8/2019,W,6767
40080,Sheridan,1/8/2019,W,4962
40090,Damen-Brown,1/8/2019,W,3008
40100,Morse,1/8/2019,W,4231
40120,35th/Archer,1/8/2019,W,2822
40130,51st,1/8/2019,W,968
40140,Dempster-Skokie,1/8/2019,W,1796
40150,Pulaski-Cermak,1/8/2019,W,961
40160,LaSalle/Van Buren,1/8/2019,W,3220
40170,Ashland-Lake,1/8/2019,W,2449
40180,Oak Park-Forest Park,1/8/2019,W,1801
40190,Sox-35th-Dan Ryan,1/8/2019,W,3559
40200,Randolph/Wabash,1/8/2019,W,0
40210,Damen-Cermak,1/8/2019,W,1460
40220,Western-Forest Park,1/8/2019,W,1513
40230,Cumberland,1/8/2019,W,4366
40240,79th,1/8/2019,W,6197
40250,Kedzie-Homan-Forest Park,1/8/2019,W,1795
40260,State/Lake,1/8/2019,W,10639
40270,Main,1/8/2019,W,1191
40280,Central-Lake,1/8/2019,W,1901
40290,Ashland/63rd,1/8/2019,W,1020
40300,Indiana,1/8/2019,W,849
40310,Western-Orange,1/8/2019,W,3417
40320,Division/Milwaukee,1/8/2019,W,6445
40330,Grand/State,1/8/2019,W,10230
40340,Berwyn,1/8/2019,W,3186
40350,UIC-Halsted,1/8/2019,W,3057
40360,Southport,1/8/2019,W,3636
40370,Washington/Dearborn,1/8/2019,W,13587
40380,Clark/Lake,1/8/2019,W,21424
40390,Forest Park,1/8/2019,W,3100
40400,Noyes,1/8/2019,W,949
40420,Cicero-Cermak,1/8/2019,W,1166
40430,Clinton-Forest Park,1/8/2019,W,3356
40440,California-Cermak,1/8/2019,W,1266
40450,95th/Dan Ryan,1/8/2019,W,9329
40460,Merchandise Mart,1/8/2019,W,8559
40470,Racine,1/8/2019,W,2399
40480,Cicero-Lake,1/8/2019,W,1173
40490,Grand/Milwaukee,1/8/2019,W,2815
40510,Garfield-South Elevated,1/8/2019,W,778
40520,Foster,1/8/2019,W,766
40530,Diversey,1/8/2019,W,6026
40540,Wilson,1/8/2019,W,6303
40550,Irving Park-O'Hare,1/8/2019,W,4145
40560,Jackson/State,1/8/2019,W,10332
40570,California/Milwaukee,1/8/2019,W,5542
40580,54th/Cermak,1/8/2019,W,2023
40590,Damen/Milwaukee,1/8/2019,W,6033
40600,Kostner,1/8/2019,W,507
40610,Ridgeland,1/8/2019,W,1366
40630,Clark/Division,1/8/2019,W,7332
40650,North/Clybourn,1/8/2019,W,5587
40660,Armitage,1/8/2019,W,4585
40670,Western/Milwaukee,1/8/2019,W,5611
40680,Adams/Wabash,1/8/2019,W,6869
40690,Dempster,1/8/2019,W,729
40700,Laramie,1/8/2019,W,1156
40710,Chicago/Franklin,1/8/2019,W,7148
40720,East 63rd-Cottage Grove,1/8/2019,W,1005
40730,Washington/Wells,1/8/2019,W,8893
40740,Western-Cermak,1/8/2019,W,1033
40750,Harlem-O'Hare,1/8/2019,W,3007
40760,Granville,1/8/2019,W,3437
40770,Lawrence,1/8/2019,W,3032
40780,Central Park,1/8/2019,W,1091
40790,Monroe/Dearborn,1/8/2019,W,8200
40800,Sedgwick,1/8/2019,W,3840
40810,Medical Center,1/8/2019,W,2766
40820,Rosemont,1/8/2019,W,6011
40830,18th,1/8/2019,W,1661
40840,South Boulevard,1/8/2019,W,789
40850,Library,1/8/2019,W,3440
40870,Francisco,1/8/2019,W,1693
40880,Thorndale,1/8/2019,W,3027
40890,O'Hare Airport,1/8/2019,W,8793
40900,Howard,1/8/2019,W,5154
40910,63rd-Dan Ryan,1/8/2019,W,3049
40920,Pulaski-Forest Park,1/8/2019,W,1857
40930,Midway Airport,1/8/2019,W,7321
40940,Halsted/63rd,1/8/2019,W,540
40960,Pulaski-Orange,1/8/2019,W,4808
40970,Cicero-Forest Park,1/8/2019,W,1279
40980,Harlem-Forest Park,1/8/2019,W,1204
40990,69th,1/8/2019,W,4717
41000,Cermak-Chinatown,1/8/2019,W,3256
41010,Rockwell,1/8/2019,W,1982
41020,Logan Square,1/8/2019,W,7230
41030,Polk,1/8/2019,W,3139
41040,Kedzie-Cermak,1/8/2019,W,970
41050,Linden,1/8/2019,W,854
41060,Ashland-Orange,1/8/2019,W,1491
41070,Kedzie-Lake,1/8/2019,W,1502
41080,47th-South Elevated,1/8/2019,W,1042
41090,Monroe/State,1/8/2019,W,10442
41120,35-Bronzeville-IIT,1/8/2019,W,1389
41130,Halsted-Orange,1/8/2019,W,2163
41140,King Drive,1/8/2019,W,473
41150,Kedzie-Midway,1/8/2019,W,3255
41160,Clinton-Lake,1/8/2019,W,4510
41170,Garfield-Dan Ryan,1/8/2019,W,2992
41180,Kedzie-Brown,1/8/2019,W,2019
41190,Jarvis,1/8/2019,W,1387
41200,Argyle,1/8/2019,W,2907
41210,Wellington,1/8/2019,W,3259
41220,Fullerton,1/8/2019,W,14318
41230,47th-Dan Ryan,1/8/2019,W,2744
41240,Addison-O'Hare,1/8/2019,W,2961
41250,Central-Evanston,1/8/2019,W,713
41260,Austin-Lake,1/8/2019,W,1823
41270,43rd,1/8/2019,W,968
41280,Jefferson Park,1/8/2019,W,5991
41290,Kimball,1/8/2019,W,3973
41300,Loyola,1/8/2019,W,3860
41310,Paulina,1/8/2019,W,2955
41320,Belmont-North Main,1/8/2019,W,11877
41330,Montrose-O'Hare,1/8/2019,W,2660
41340,LaSalle,1/8/2019,W,2686
41350,Oak Park-Lake,1/8/2019,W,1535
41360,California-Lake,1/8/2019,W,1048
41380,Bryn Mawr,1/8/2019,W,4562
41400,Roosevelt,1/8/2019,W,9330
41410,Chicago/Milwaukee,1/8/2019,W,3838
41420,Addison-North Main,1/8/2019,W,6254
41430,87th,1/8/2019,W,3854
41440,Addison-Brown,1/8/2019,W,2744
41450,Chicago/State,1/8/2019,W,12674
41460,Irving Park-Brown,1/8/2019,W,3409
41480,Western-Brown,1/8/2019,W,4071
41490,Harrison,1/8/2019,W,3214
41500,Montrose-Brown,1/8/2019,W,2600
41510,Morgan-Lake,1/8/2019,W,3428
41660,Lake/State,1/8/2019,W,20698
41670,Conservatory,1/8/2019,W,832
41680,Oakton-Skokie,1/8/2019,W,926
41690,Cermak-McCormick Place,1/8/2019,W,1356
41700,Washington/Wabash,1/8/2019,W,9879
40010,Austin-Forest Park,1/9/2019,W,1811
40020,Harlem-Lake,1/9/2019,W,3575
40030,Pulaski-Lake,1/9/2019,W,1395
40040,Quincy/Wells,1/9/2019,W,8436
40050,Davis,1/9/2019,W,3443
40060,Belmont-O'Hare,1/9/2019,W,4488
40070,Jackson/Dearborn,1/9/2019,W,6663
40080,Sheridan,1/9/2019,W,4830
40090,Damen-Brown,1/9/2019,W,2924
40100,Morse,1/9/2019,W,4165
40120,35th/Archer,1/9/2019,W,2727
40130,51st,1/9/2019,W,940
40140,Dempster-Skokie,1/9/2019,W,1633
40150,Pulaski-Cermak,1/9/2019,W,940
40160,LaSalle/Van Buren,1/9/2019,W,3192
40170,Ashland-Lake,1/9/2019,W,2436
40180,Oak Park-Forest Park,1/9/2019,W,1760
40190,Sox-35th-Dan Ryan,1/9/2019,W,3397
40200,Randolph/Wabash,1/9/2019,W,0
40210,Damen-Cermak,1/9/2019,W,1406
40220,Western-Forest Park,1/9/2019,W,1517
40230,Cumberland,1/9/2019,W,4072
40240,79th,1/9/2019,W,5958
40250,Kedzie-Homan-Forest Park,1/9/2019,W,1732
40260,State/Lake,1/9/2019,W,10400
40270,Main,1/9/2019,W,1119
40280,Central-Lake,1/9/2019,W,1859
40290,Ashland/63rd,1/9/2019,W,1056
40300,Indiana,1/9/2019,W,794
40310,Western-Orange,1/9/2019,W,3314
40320,Division/Milwaukee,1/9/2019,W,6305
40330,Grand/State,1/9/2019,W,9842
40340,Berwyn,1/9/2019,W,3076
40350,UIC-Halsted,1/9/2019,W,3180
40360,Southport,1/9/2019,W,3526
40370,Washington/Dearborn,1/9/2019,W,13345
40380,Clark/Lake,1/9/2019,W,20854
40390,Forest Park,1/9/2019,W,3079
40400,Noyes,1/9/2019,W,965
40420,Cicero-Cermak,1/9/2019,W,1097
40430,Clinton-Forest Park,1/9/2019,W,3366
40440,California-Cermak,1/9/2019,W,1242
40450,95th/Dan Ryan,1/9/2019,W,9116
40460,Merchandise Mart,1/9/2019,W,8667
40470,Racine,1/9/2019,W,2318
40480,Cicero-Lake,1/9/2019,W,1099
40490,Grand/Milwaukee,1/9/2019,W,2753
40510,Garfield-South Elevated,1/9/2019,W,767
40520,Foster,1/9/2019,W,819
40530,Diversey,1/9/2019,W,5758
40540,Wilson,1/9/2019,W,6093
40550,Irving Park-O'Hare,1/9/2019,W,4036
40560,Jackson/State,1/9/2019,W,10036
40570,California/Milwaukee,1/9/2019,W,5344
40580,54th/Cermak,1/9/2019,W,1999
40590,Damen/Milwaukee,1/9/2019,W,6037
40600,Kostner,1/9/2019,W,468
40610,Ridgeland,1/9/2019,W,1370
40630,Clark/Division,1/9/2019,W,7229
40650,North/Clybourn,1/9/2019,W,5448
40660,Armitage,1/9/2019,W,4388
40670,Western/Milwaukee,1/9/2019,W,5452
40680,Adams/Wabash,1/9/2019,W,6713
40690,Dempster,1/9/2019,W,778
40700,Laramie,1/9/2019,W,1073
40710,Chicago/Franklin,1/9/2019,W,6922
40720,East 63rd-Cottage Grove,1/9/2019,W,978
40730,Washington/Wells,1/9/2019,W,8812
40740,Western-Cermak,1/9/2019,W,991
40750,Harlem-O'Hare,1/9/2019,W,2913
40760,Granville,1/9/2019,W,3299
40770,Lawrence,1/9/2019,W,2933
40780,Central Park,1/9/2019,W,1058
40790,Monroe/Dearborn,1/9/2019,W,8071
40800,Sedgwick,1/9/2019,W,3668
40810,Medical Center,1/9/2019,W,2662
40820,Rosemont,1/9/2019,W,5902
40830,18th,1/9/2019,W,1554
40840,South Boulevard,1/9/2019,W,769
40850,Library,1/9/2019,W,3255
40870,Francisco,1/9/2019,W,1580
40880,Thorndale,1/9/2019,W,3051
